account_id,contract_tier,contract_duration_months,tenure_months,monthly_recurring_revenue,licensed_seats,active_users_last_30d,seat_utilization_ratio,login_frequency_last_30d,login_decay_ratio,feature_adoption_score,support_tickets_last_90d,p1_tickets_last_30d,ticket_escalation_velocity,csm_touchpoints_last_90d,billing_overdue_days,nps_score,churn
ACC-10956,Mid-Market,12,11,7488.08,56,33,0.5893,7.18,0.7066,0.8296,3,0,0.0001,4,0,6.0,0
ACC-10957,Enterprise,24,24,29995.76,660,599,0.9076,26.78,1.1551,0.5858,6,0,0.0,5,0,57.0,0
ACC-10958,Enterprise,24,7,9500.19,305,206,0.6754,7.46,0.8103,0.791,4,0,0.0001,1,0,77.0,0
ACC-10959,SMB,24,6,1256.68,5,5,1.0,22.44,1.1402,0.759,3,0,0.0001,7,0,-2.0,0
ACC-10960,Enterprise,12,27,13680.36,520,388,0.7462,7.75,1.0101,0.4844,5,0,0.0001,2,4,43.0,0
ACC-10961,Mid-Market,12,12,7958.65,117,103,0.8803,12.55,1.0848,0.4312,4,0,0.0001,5,0,10.0,0
ACC-10962,Mid-Market,12,18,9858.13,90,85,0.9444,14.61,1.3116,0.5201,4,1,2.2499,2,0,,1
ACC-10963,Mid-Market,12,25,4849.58,142,119,0.838,14.35,0.9139,0.7848,7,0,0.0,6,0,-6.0,0
ACC-10964,Mid-Market,24,58,2617.25,58,39,0.6724,45.98,1.0952,0.7612,4,0,0.0001,5,0,63.0,0
ACC-10965,Mid-Market,12,21,3589.93,65,55,0.8462,2.23,1.0669,0.7249,2,0,0.0001,2,0,73.0,0
ACC-10966,SMB,12,11,533.12,9,6,0.6667,7.13,1.0048,0.6765,1,2,17.9949,5,0,,1
ACC-10967,Mid-Market,24,26,7612.66,40,27,0.675,7.93,0.7621,0.3897,4,0,0.0001,3,0,55.0,0
ACC-10968,Mid-Market,24,9,7034.73,78,71,0.9103,14.17,0.8233,0.608,3,1,2.9998,1,0,100.0,0
ACC-10969,Mid-Market,12,32,4466.67,59,40,0.678,17.59,0.6884,0.8673,3,0,0.0001,2,0,45.0,0
ACC-10970,SMB,12,11,2496.66,28,18,0.6429,3.3,0.8294,0.439,2,0,0.0001,3,0,,0
ACC-10971,SMB,36,8,1027.42,28,22,0.7857,15.6,0.9169,0.5462,3,0,0.0001,3,0,,0
ACC-10972,SMB,12,17,2391.4,31,17,0.5484,28.66,1.3486,0.8097,1,0,0.0003,1,0,1.0,0
ACC-10973,Mid-Market,24,21,6421.75,58,30,0.5172,19.91,1.2006,0.548,3,0,0.0001,2,0,7.0,0
ACC-10974,Enterprise,24,9,17390.79,328,216,0.6585,8.63,1.6151,0.8276,3,2,5.9995,3,0,35.0,1
ACC-10975,Mid-Market,12,12,3528.11,64,55,0.8594,22.21,1.8438,0.7497,6,0,0.0,5,0,74.0,0
ACC-10976,Mid-Market,36,22,4880.31,39,23,0.5897,11.37,0.7139,0.7923,7,0,0.0,3,0,1.0,0
ACC-10977,Enterprise,24,19,9692.43,170,144,0.8471,5.28,1.0551,0.2424,3,1,2.9998,5,0,10.0,0
ACC-10978,Mid-Market,12,21,4211.75,105,68,0.6476,3.72,0.7465,0.7373,0,0,1.0,5,0,32.0,0
ACC-10979,Mid-Market,24,32,2057.8,98,64,0.6531,6.71,0.9603,0.59,5,0,0.0001,3,0,18.0,0
ACC-10980,Mid-Market,24,20,6536.92,93,76,0.8172,11.53,1.1929,0.7268,6,0,0.0,10,0,-19.0,0
ACC-10981,SMB,24,37,900.05,6,5,0.8333,5.49,1.2644,0.7348,3,1,2.9998,9,0,,0
ACC-10982,Enterprise,24,27,32852.76,733,431,0.588,23.43,0.8565,0.6927,3,0,0.0001,6,4,60.0,0
ACC-10983,Enterprise,12,12,22657.6,445,240,0.5393,10.84,0.7163,0.7952,4,0,0.0001,2,0,,0
ACC-10984,SMB,12,33,1674.64,5,4,0.8,20.91,0.507,0.829,5,1,1.8,3,8,,0
ACC-10985,Mid-Market,12,19,8698.34,39,18,0.4615,19.99,1.0794,0.8123,3,0,0.0001,3,0,60.0,0
ACC-10986,SMB,12,30,627.14,16,10,0.625,11.65,0.7556,0.8284,3,0,0.0001,5,0,,0
ACC-10987,Mid-Market,12,21,5198.29,63,48,0.7619,22.13,1.0045,0.7288,2,1,4.4995,9,0,,0
ACC-10988,Mid-Market,24,42,7743.85,108,75,0.6944,4.4,0.8915,0.8287,7,1,1.2857,5,0,-26.0,0
ACC-10989,SMB,24,8,1803.38,23,14,0.6087,2.96,0.8982,0.4359,5,0,0.0001,2,0,18.0,0
ACC-10990,SMB,24,15,1374.79,31,24,0.7742,10.77,1.139,0.6428,0,0,1.0,4,0,,0
ACC-10991,SMB,24,24,1356.96,5,3,0.6,7.33,0.9345,0.7835,3,1,2.9998,9,0,20.0,0
ACC-10992,Mid-Market,24,18,2452.07,125,82,0.656,7.82,0.7641,0.6977,1,1,8.9976,0,0,7.0,0
ACC-10993,Mid-Market,12,9,6445.62,36,25,0.6944,6.81,0.8863,0.7906,3,1,2.9998,1,0,28.0,0
ACC-10994,Mid-Market,24,40,8668.67,133,88,0.6617,24.98,1.2385,0.9329,3,2,5.9995,5,0,,0
ACC-10995,Enterprise,12,16,17430.26,257,153,0.5953,20.33,1.0296,0.4912,1,1,8.9976,8,0,,0
ACC-10996,SMB,36,28,1938.31,12,8,0.6667,7.97,0.6289,0.6908,3,1,2.9998,4,0,8.0,0
ACC-10997,Enterprise,24,23,16952.46,756,527,0.6971,11.96,1.3196,0.7044,5,0,0.0001,3,0,54.0,0
ACC-10998,SMB,12,26,2216.22,16,7,0.4375,20.12,1.0878,0.7965,1,1,8.9976,1,0,30.0,0
ACC-10999,Mid-Market,24,8,3731.1,104,96,0.9231,8.14,0.9218,0.9626,0,0,1.0,6,0,-21.0,0
ACC-11000,Enterprise,12,16,35785.85,397,240,0.6045,14.28,0.8942,0.858,4,0,0.0001,3,12,27.0,0
ACC-11001,Mid-Market,12,26,3016.43,85,44,0.5176,8.36,0.7791,0.9434,9,1,1.0,7,0,68.0,0
ACC-11002,SMB,24,28,1189.26,24,20,0.8333,9.57,1.3075,0.4417,2,0,0.0001,9,0,54.0,0
ACC-11003,SMB,12,27,1110.69,31,28,0.9032,11.04,1.0668,0.7923,3,0,0.0001,2,0,32.0,0
ACC-11004,SMB,12,11,1142.29,24,20,0.8333,12.1,0.915,0.6854,6,0,0.0,9,0,64.0,0
ACC-11005,SMB,36,6,2322.12,32,19,0.5938,15.8,2.44,0.6338,4,0,0.0001,5,0,0.0,0
ACC-11006,SMB,24,7,2335.74,17,9,0.5294,12.52,1.3635,0.7268,4,0,0.0001,5,0,,0
ACC-11007,SMB,24,17,2260.15,24,23,0.9583,22.86,0.7386,0.3404,3,1,2.9998,1,0,41.0,0
ACC-11008,Mid-Market,24,18,9130.0,105,64,0.6095,9.54,1.2397,0.2147,5,0,0.0001,3,0,45.0,0
ACC-11009,Mid-Market,12,17,5653.16,139,107,0.7698,24.31,0.6714,0.9114,5,0,0.0001,5,0,36.0,0
ACC-11010,Mid-Market,12,8,7650.64,71,65,0.9155,19.01,0.7451,0.6635,4,0,0.0001,4,16,15.0,0
ACC-11011,SMB,24,12,1752.35,29,23,0.7931,22.41,0.9267,0.2771,3,1,2.9998,1,0,25.0,0
ACC-11012,SMB,36,39,1937.72,27,25,0.9259,7.52,0.8437,0.415,3,0,0.0001,4,0,77.0,0
ACC-11013,Enterprise,12,21,24489.04,677,515,0.7607,9.49,0.9513,0.3767,2,0,0.0001,3,0,71.0,0
ACC-11014,SMB,24,16,2495.54,28,23,0.8214,9.26,0.8486,0.8149,7,0,0.0,4,0,24.0,0
ACC-11015,SMB,36,39,2125.36,16,5,0.3125,8.23,0.9482,0.8131,5,1,1.8,5,0,,0
ACC-11016,Enterprise,24,44,30460.34,645,382,0.5922,24.41,0.8269,0.5187,2,0,0.0001,11,0,-29.0,0
ACC-11017,Mid-Market,36,13,3377.24,78,57,0.7308,16.58,1.4678,0.6188,4,1,2.2499,4,0,,0
ACC-11018,SMB,12,21,1394.52,32,23,0.7188,10.56,0.9798,0.8282,3,1,2.9998,6,0,,0
ACC-11019,Enterprise,36,6,15980.59,238,171,0.7185,15.92,1.0703,0.6269,4,0,0.0001,1,0,-1.0,0
ACC-11020,SMB,24,5,2412.35,21,13,0.619,16.04,0.759,0.2943,4,0,0.0001,4,16,,1
ACC-11021,Mid-Market,12,15,5069.81,115,90,0.7826,24.49,1.091,0.5435,5,1,1.8,1,0,43.0,0
ACC-11022,SMB,36,8,1156.32,31,18,0.5806,7.38,0.9143,0.7403,1,0,0.0003,2,0,,0
ACC-11023,SMB,12,12,2207.99,30,21,0.7,6.79,1.2442,0.9333,2,1,4.4995,7,0,,0
ACC-11024,SMB,12,20,1521.22,25,22,0.88,15.77,1.0086,0.7067,3,0,0.0001,6,0,23.0,0
ACC-11025,Mid-Market,24,35,7722.44,133,105,0.7895,22.85,0.9653,0.8479,2,0,0.0001,3,0,13.0,0
ACC-11026,SMB,12,21,1453.22,24,15,0.625,18.11,0.932,0.7131,2,0,0.0001,2,0,75.0,0
ACC-11027,SMB,12,13,2236.88,23,20,0.8696,9.02,0.5682,0.6091,6,0,0.0,5,0,-17.0,0
ACC-11028,Mid-Market,24,45,4801.86,76,52,0.6842,10.86,1.0871,0.9532,1,0,0.0003,3,0,92.0,0
ACC-11029,SMB,12,18,1080.38,22,15,0.6818,7.82,0.7798,0.5019,3,1,2.9998,5,0,53.0,1
ACC-11030,Enterprise,12,29,30111.21,591,463,0.7834,13.6,0.9801,0.8348,3,2,5.9995,4,0,,0
ACC-11031,Mid-Market,12,30,5426.34,101,72,0.7129,15.11,1.0613,0.7169,0,0,1.0,3,0,,0
ACC-11032,Mid-Market,12,16,6154.09,104,76,0.7308,16.21,0.7903,0.5892,2,0,0.0001,4,0,69.0,0
ACC-11033,Enterprise,24,3,20570.81,495,447,0.903,19.46,1.2088,0.3122,3,0,0.0001,7,0,,0
ACC-11034,Enterprise,24,5,10111.7,545,487,0.8936,24.66,0.9366,0.6904,6,0,0.0,5,0,77.0,0
ACC-11035,SMB,36,11,1915.14,7,6,0.8571,12.32,0.7905,0.2767,3,0,0.0001,5,0,69.0,0
ACC-11036,Mid-Market,24,12,7670.24,131,105,0.8015,8.59,0.9235,0.6077,7,0,0.0,3,4,55.0,0
ACC-11037,SMB,12,17,1858.31,10,8,0.8,30.97,1.2888,0.6834,2,0,0.0001,5,0,73.0,0
ACC-11038,Enterprise,36,14,11200.24,928,819,0.8825,13.62,1.3461,0.7542,6,0,0.0,2,0,22.0,0
ACC-11039,Mid-Market,24,15,9012.0,127,76,0.5984,5.69,0.9562,0.8709,1,0,0.0003,3,0,,0
ACC-11040,Mid-Market,24,17,3325.09,39,33,0.8462,6.92,0.9632,0.9388,1,0,0.0003,3,0,38.0,0
ACC-11041,SMB,24,19,2094.8,9,7,0.7778,28.74,0.9915,0.7027,4,1,2.2499,3,0,,0
ACC-11042,Mid-Market,36,6,7820.55,93,52,0.5591,27.52,0.957,0.8108,1,1,8.9976,2,4,95.0,0
ACC-11043,Mid-Market,24,19,8670.56,102,80,0.7843,19.86,0.7533,0.7726,4,0,0.0001,8,0,42.0,0
ACC-11044,SMB,12,25,618.57,23,20,0.8696,3.11,0.992,0.5686,2,1,4.4995,0,0,66.0,0
ACC-11045,Mid-Market,24,45,9151.29,73,52,0.7123,6.42,0.8984,0.6846,3,1,2.9998,7,0,29.0,0
ACC-11046,Mid-Market,12,18,3159.82,80,60,0.75,12.78,1.5362,0.7244,6,1,1.5,1,0,,0
ACC-11047,Enterprise,12,28,16219.36,104,77,0.7404,8.93,1.0744,0.8885,5,0,0.0001,6,0,,0
ACC-11048,SMB,12,23,595.44,23,16,0.6957,9.69,0.9727,0.545,4,0,0.0001,7,0,59.0,0
ACC-11049,Enterprise,12,10,31877.04,367,305,0.8311,9.18,1.1357,0.7733,3,0,0.0001,1,0,-22.0,0
ACC-11050,SMB,12,19,1770.68,17,13,0.7647,10.05,0.6806,0.5715,1,1,8.9976,1,0,19.0,0
ACC-11051,Mid-Market,12,37,5359.37,143,110,0.7692,13.71,0.9876,0.7553,1,0,0.0003,6,0,50.0,0
ACC-11052,SMB,24,36,2219.16,31,23,0.7419,16.75,0.7369,0.6505,1,0,0.0003,6,0,8.0,0
ACC-11053,SMB,24,36,512.33,7,3,0.4286,11.36,0.7055,0.7456,5,1,1.8,9,0,,0
ACC-11054,SMB,36,60,1094.07,17,9,0.5294,29.49,0.861,0.6851,5,0,0.0001,5,0,17.0,0
ACC-11055,Mid-Market,12,24,7629.4,88,31,0.3523,14.41,0.83,0.8752,6,1,1.5,1,0,21.0,0
ACC-11056,SMB,24,13,2027.78,13,10,0.7692,12.79,1.4761,0.8195,2,0,0.0001,4,0,44.0,0
ACC-11057,Mid-Market,36,25,5054.91,109,79,0.7248,9.44,0.9717,0.7757,6,0,0.0,2,0,34.0,0
ACC-11058,Mid-Market,12,10,3916.48,135,89,0.6593,15.1,1.0629,0.4125,3,0,0.0001,5,0,62.0,0
ACC-11059,Mid-Market,24,22,8271.16,85,77,0.9059,6.43,1.0222,0.5715,3,0,0.0001,2,0,84.0,0
ACC-11060,SMB,24,9,1554.79,7,6,0.8571,5.64,0.6778,0.4227,4,0,0.0001,4,0,-5.0,0
ACC-11061,SMB,12,11,1485.36,7,6,0.8571,20.82,0.9939,0.8326,9,0,0.0,4,0,-40.0,0
ACC-11062,SMB,24,5,1389.14,21,13,0.619,8.46,0.8965,0.4245,3,0,0.0001,4,0,33.0,0
ACC-11063,Mid-Market,24,22,6136.9,79,51,0.6456,17.69,0.8076,0.5844,3,0,0.0001,8,0,52.0,0
ACC-11064,Mid-Market,12,35,2498.08,141,88,0.6241,11.96,1.5296,0.7253,3,0,0.0001,3,0,4.0,0
ACC-11065,SMB,12,18,1696.96,22,16,0.7273,11.2,1.0177,0.4158,1,0,0.0003,1,0,,0
ACC-11066,Mid-Market,12,17,7284.67,61,58,0.9508,15.11,1.0452,0.7758,2,1,4.4995,3,0,29.0,0
ACC-11067,Enterprise,12,12,29772.99,948,848,0.8945,9.88,1.3649,0.7755,3,1,2.9998,3,0,70.0,0
ACC-11068,Mid-Market,12,29,8833.68,53,50,0.9434,12.16,1.0956,0.596,2,0,0.0001,3,0,,0
ACC-11069,Mid-Market,12,32,4720.42,65,60,0.9231,16.29,1.4687,0.8356,5,0,0.0001,3,0,73.0,0
ACC-11070,Mid-Market,12,7,3597.46,110,82,0.7455,25.01,0.9935,0.7187,3,0,0.0001,2,0,,0
ACC-11071,Mid-Market,36,19,5547.08,123,96,0.7805,7.56,0.889,0.7403,2,0,0.0001,2,0,10.0,0
ACC-11072,Enterprise,12,29,22309.91,520,495,0.9519,9.77,0.9726,0.6828,3,0,0.0001,2,0,,0
ACC-11073,Enterprise,12,13,37508.56,879,797,0.9067,15.61,1.0851,0.3199,3,0,0.0001,0,0,37.0,0
ACC-11074,SMB,12,6,1484.65,16,13,0.8125,6.0,1.3233,0.6761,2,0,0.0001,5,4,72.0,0
ACC-11075,Mid-Market,12,9,7670.94,85,68,0.8,10.0,1.1253,0.6084,3,0,0.0001,3,0,-3.0,0
ACC-11076,Mid-Market,12,38,7818.45,45,37,0.8222,15.08,0.9677,0.2653,3,0,0.0001,4,0,,0
ACC-11077,SMB,12,31,670.37,15,6,0.4,18.16,0.7273,0.7034,1,0,0.0003,14,0,34.0,0
ACC-11078,Mid-Market,12,33,3244.56,47,34,0.7234,16.85,0.8712,0.6687,5,0,0.0001,2,0,16.0,0
ACC-11079,SMB,24,7,2326.52,12,11,0.9167,8.68,0.747,0.488,4,1,2.2499,10,0,44.0,0
ACC-11080,SMB,36,28,2239.39,34,25,0.7353,13.78,2.0025,0.5806,3,1,2.9998,3,0,30.0,0
ACC-11081,Enterprise,12,39,31095.91,967,671,0.6939,18.9,0.8599,0.5515,6,0,0.0,6,0,,0
ACC-11082,Mid-Market,12,11,4445.99,147,102,0.6939,6.12,1.3918,0.7978,1,1,8.9976,2,0,44.0,0
ACC-11083,SMB,24,15,1916.92,21,18,0.8571,10.12,1.1331,0.8113,6,0,0.0,4,0,28.0,0
ACC-11084,SMB,24,20,1833.13,31,26,0.8387,11.97,1.2514,0.5419,3,0,0.0001,5,0,72.0,0
ACC-11085,Mid-Market,12,22,2940.13,117,93,0.7949,12.88,1.0529,0.8127,1,0,0.0003,5,0,-42.0,0
ACC-11086,Mid-Market,36,14,9539.71,74,38,0.5135,5.17,1.3412,0.673,5,0,0.0001,3,0,34.0,0
ACC-11087,Enterprise,24,30,41192.36,829,535,0.6454,9.09,0.8314,0.391,1,0,0.0003,5,0,,0
ACC-11088,SMB,12,24,2381.87,6,5,0.8333,10.69,0.9858,0.6015,4,0,0.0001,5,0,-21.0,0
ACC-11089,Mid-Market,24,10,3830.66,69,38,0.5507,4.13,0.79,0.486,4,1,2.2499,1,8,15.0,0
ACC-11090,SMB,36,29,1407.15,5,3,0.6,10.69,0.7935,0.7102,6,0,0.0,3,4,97.0,0
ACC-11091,Mid-Market,24,16,9720.56,104,89,0.8558,8.04,0.7949,0.6345,3,0,0.0001,4,0,10.0,0
ACC-11092,Mid-Market,12,24,5159.6,129,71,0.5504,14.21,0.8268,0.7041,6,0,0.0,3,0,19.0,0
ACC-11093,Mid-Market,12,10,4831.79,132,116,0.8788,8.8,1.3423,0.5361,3,0,0.0001,0,0,14.0,0
ACC-11094,Mid-Market,12,11,4477.28,78,65,0.8333,8.0,0.74,0.3595,3,1,2.9998,1,0,41.0,0
ACC-11095,Enterprise,12,6,17709.49,378,237,0.627,13.48,0.8595,0.6526,9,0,0.0,2,0,56.0,0
ACC-11096,Mid-Market,24,32,8234.82,71,58,0.8169,13.71,0.761,0.6119,8,2,2.25,8,0,,1
ACC-11097,Enterprise,24,28,17056.17,579,356,0.6149,6.24,0.7387,0.9626,1,2,17.9949,7,0,65.0,0
ACC-11098,SMB,24,20,2016.33,13,11,0.8462,9.21,0.9229,0.7933,2,1,4.4995,10,0,22.0,0
ACC-11099,Mid-Market,36,7,7978.27,79,54,0.6835,28.53,0.8386,0.5635,3,1,2.9998,2,0,,0
ACC-11100,Enterprise,12,35,39021.95,659,501,0.7602,20.84,1.347,0.5113,5,1,1.8,5,0,23.0,0
ACC-11101,SMB,24,24,2290.17,26,20,0.7692,5.54,0.885,0.7266,4,0,0.0001,5,0,,0
ACC-11102,SMB,24,14,849.72,31,25,0.8065,18.48,0.8568,0.9061,4,1,2.2499,3,0,16.0,0
ACC-11103,SMB,12,21,853.62,16,12,0.75,12.05,1.1743,0.8073,6,1,1.5,5,0,11.0,0
ACC-11104,SMB,24,16,1467.2,13,9,0.6923,19.1,0.8707,0.4292,1,0,0.0003,4,0,37.0,0
ACC-11105,Enterprise,12,24,15775.21,402,391,0.9726,13.9,0.8571,0.5774,3,0,0.0001,2,0,9.0,0
ACC-11106,Mid-Market,24,9,4851.14,66,57,0.8636,19.95,0.9165,0.7135,0,1,30001.0,4,0,26.0,0
ACC-11107,SMB,12,4,504.19,25,18,0.72,6.7,0.7544,0.8319,8,0,0.0,3,8,57.0,0
ACC-11108,SMB,12,23,473.39,5,3,0.6,10.07,1.2483,0.5728,6,1,1.5,2,0,38.0,0
ACC-11109,Enterprise,24,25,40135.72,618,436,0.7055,12.97,0.761,0.4186,1,0,0.0003,5,8,2.0,0
ACC-11110,SMB,24,6,2219.06,17,10,0.5882,12.85,1.1256,0.8013,1,0,0.0003,6,0,33.0,0
ACC-11111,Mid-Market,12,3,2202.33,51,41,0.8039,22.5,1.1897,0.3921,5,0,0.0001,2,0,50.0,0
ACC-11112,Mid-Market,12,20,8477.86,57,38,0.6667,15.9,0.757,0.4604,2,2,8.9988,5,0,,1
ACC-11113,Mid-Market,12,23,6661.74,118,84,0.7119,17.41,0.898,0.776,4,0,0.0001,2,0,100.0,0
ACC-11114,Mid-Market,24,15,4803.46,114,88,0.7719,7.84,0.7715,0.9708,7,0,0.0,2,0,9.0,0
ACC-11115,Mid-Market,24,10,7345.77,106,79,0.7453,11.07,1.0798,0.9115,3,0,0.0001,3,0,34.0,0
ACC-11116,Enterprise,36,46,44180.07,839,613,0.7306,9.05,1.0507,0.6088,2,1,4.4995,4,0,,0
ACC-11117,SMB,12,22,441.52,22,20,0.9091,3.97,1.4755,0.7107,1,0,0.0003,5,0,,0
ACC-11118,Mid-Market,24,32,4290.37,80,36,0.45,10.75,0.9838,0.7604,6,1,1.5,4,0,,0
ACC-11119,Enterprise,12,8,11161.81,350,258,0.7371,10.76,1.2039,0.3786,9,0,0.0,5,0,,0
ACC-11120,SMB,24,35,1044.0,26,18,0.6923,8.3,0.7841,0.8081,5,1,1.8,4,0,,0
ACC-11121,SMB,12,22,1922.12,12,10,0.8333,11.44,0.8412,0.4765,7,0,0.0,2,0,41.0,0
ACC-11122,SMB,12,43,645.8,7,4,0.5714,12.0,1.5129,0.6287,3,0,0.0001,2,0,54.0,0
ACC-11123,SMB,24,24,2024.41,33,28,0.8485,10.2,1.0243,0.887,2,1,4.4995,3,8,56.0,0
ACC-11124,SMB,12,18,637.25,23,17,0.7391,9.18,0.7535,0.7929,3,0,0.0001,6,0,74.0,0
ACC-11125,Mid-Market,24,16,3323.54,49,37,0.7551,11.62,1.3227,0.5951,4,0,0.0001,3,0,52.0,0
ACC-11126,Enterprise,24,12,32225.01,806,658,0.8164,7.31,1.2413,0.7701,4,0,0.0001,4,0,-7.0,0
ACC-11127,Mid-Market,12,17,3474.67,134,66,0.4925,11.9,0.8701,0.299,2,0,0.0001,6,0,1.0,0
ACC-11128,Mid-Market,12,25,9714.91,51,39,0.7647,5.63,1.0499,0.4228,7,0,0.0,1,0,27.0,0
ACC-11129,Mid-Market,24,27,4645.23,41,27,0.6585,24.05,0.8408,0.4901,2,0,0.0001,4,0,29.0,0
ACC-11130,SMB,24,10,2246.17,33,24,0.7273,14.09,0.812,0.5397,2,0,0.0001,4,0,,0
ACC-11131,Mid-Market,12,7,2640.49,56,38,0.6786,13.48,0.6374,0.8117,2,0,0.0001,4,0,42.0,0
ACC-11132,Enterprise,12,21,34981.4,753,582,0.7729,13.37,1.3429,0.8038,2,1,4.4995,7,0,66.0,0
ACC-11133,Mid-Market,24,5,5669.44,75,48,0.64,7.26,0.6203,0.7766,3,1,2.9998,7,0,1.0,0
ACC-11134,SMB,24,17,1419.09,14,10,0.7143,36.29,0.6892,0.6592,2,0,0.0001,4,0,,0
ACC-11135,Enterprise,12,7,24979.92,714,385,0.5392,8.27,0.9144,0.7183,1,0,0.0003,4,0,78.0,0
ACC-11136,SMB,12,27,1993.02,6,4,0.6667,33.07,0.7187,0.362,2,0,0.0001,0,0,38.0,0
ACC-11137,Mid-Market,24,13,8459.11,118,88,0.7458,6.37,1.1446,0.9058,6,0,0.0,2,0,,0
ACC-11138,Mid-Market,24,15,3692.94,92,62,0.6739,9.54,0.9106,0.8889,6,0,0.0,2,0,38.0,0
ACC-11139,Mid-Market,36,6,5599.06,97,65,0.6701,13.98,1.2145,0.6373,4,0,0.0001,5,0,34.0,0
ACC-11140,SMB,24,30,1417.94,30,24,0.8,30.3,0.6625,0.5937,5,0,0.0001,2,0,66.0,0
ACC-11141,Mid-Market,36,19,3633.6,125,83,0.664,9.77,0.9626,0.6653,0,0,1.0,3,0,24.0,0
ACC-11142,SMB,12,20,1697.95,33,29,0.8788,17.44,0.6607,0.7139,5,0,0.0001,3,0,77.0,0
ACC-11143,Mid-Market,24,8,2991.99,74,60,0.8108,14.98,1.0965,0.7177,4,0,0.0001,3,0,6.0,0
ACC-11144,Mid-Market,12,5,2853.83,43,37,0.8605,14.79,1.0936,0.815,4,0,0.0001,7,0,-22.0,0
ACC-11145,SMB,24,10,879.08,9,3,0.3333,20.41,0.7973,0.5428,3,0,0.0001,5,8,-23.0,0
ACC-11146,SMB,12,13,881.23,5,5,1.0,9.23,1.5129,0.8515,4,1,2.2499,6,0,,0
ACC-11147,SMB,12,10,2331.18,13,10,0.7692,22.74,1.1764,0.5668,3,1,2.9998,4,8,60.0,0
ACC-11148,SMB,24,43,1062.17,34,23,0.6765,3.56,0.8721,0.5709,1,0,0.0003,4,0,,0
ACC-11149,SMB,24,31,1264.06,9,6,0.6667,9.49,1.4279,0.8463,4,0,0.0001,5,0,-19.0,0
ACC-11150,SMB,12,17,1890.22,19,15,0.7895,16.3,1.0208,0.4927,3,1,2.9998,9,0,3.0,0
ACC-11151,SMB,24,11,1573.68,12,10,0.8333,15.97,0.9471,0.8624,3,0,0.0001,3,0,64.0,0
ACC-11152,SMB,12,8,1848.44,15,14,0.9333,8.34,1.1699,0.737,4,0,0.0001,4,0,34.0,0
ACC-11153,SMB,12,17,511.66,18,10,0.5556,27.14,0.7417,0.5295,4,0,0.0001,3,0,27.0,0
ACC-11154,Mid-Market,24,20,7901.78,114,55,0.4825,5.31,1.0349,0.855,2,0,0.0001,3,0,52.0,0
ACC-11155,SMB,12,13,1970.13,13,10,0.7692,11.97,0.7851,0.6484,5,0,0.0001,2,0,61.0,0
ACC-11156,Enterprise,36,22,41001.01,700,405,0.5786,11.18,0.8337,0.7364,2,0,0.0001,6,0,5.0,0
ACC-11157,SMB,12,12,1281.71,8,7,0.875,9.26,0.729,0.5447,7,0,0.0,5,0,,0
ACC-11158,SMB,24,8,525.96,16,16,1.0,10.7,0.9059,0.7906,4,1,2.2499,4,0,22.0,0
ACC-11159,Enterprise,24,22,36037.46,866,750,0.8661,10.11,1.9176,0.5033,2,0,0.0001,7,0,14.0,0
ACC-11160,SMB,12,5,860.83,11,11,1.0,15.62,0.6425,0.5256,8,0,0.0,8,0,18.0,0
ACC-11161,Enterprise,12,7,31586.58,734,414,0.564,3.45,0.8664,0.5979,3,0,0.0001,5,0,,0
ACC-11162,Mid-Market,24,9,7557.18,106,72,0.6792,8.13,0.8744,0.4519,3,0,0.0001,5,0,,0
ACC-11163,SMB,24,12,521.43,7,4,0.5714,12.09,0.886,0.6854,2,0,0.0001,3,0,-1.0,0
ACC-11164,Enterprise,12,25,38791.26,659,508,0.7709,10.42,1.3402,0.7697,3,0,0.0001,2,0,,0
ACC-11165,SMB,12,6,1176.27,7,5,0.7143,3.67,0.687,0.722,3,1,2.9998,2,0,,0
ACC-11166,SMB,12,15,2375.26,19,10,0.5263,32.17,0.885,0.3526,2,1,4.4995,4,0,49.0,0
ACC-11167,Mid-Market,12,20,8237.64,82,67,0.8171,13.68,0.8105,0.6736,6,1,1.5,6,0,33.0,0
ACC-11168,Enterprise,12,19,34957.08,194,99,0.5103,15.98,0.8889,0.6665,4,0,0.0001,4,0,-48.0,0
ACC-11169,Mid-Market,12,25,6376.78,43,36,0.8372,24.44,1.0512,0.7646,5,0,0.0001,8,0,22.0,0
ACC-11170,Mid-Market,24,15,3713.28,111,95,0.8559,5.9,0.9075,0.7469,3,0,0.0001,2,0,15.0,0
ACC-11171,SMB,24,11,2147.95,11,9,0.8182,12.94,1.0877,0.4476,3,0,0.0001,4,0,14.0,0
ACC-11172,Mid-Market,36,34,7625.88,32,23,0.7188,6.61,0.9841,0.4527,3,0,0.0001,2,0,33.0,0
ACC-11173,Mid-Market,24,11,4165.52,134,120,0.8955,8.13,1.2868,0.6939,3,0,0.0001,4,0,26.0,0
ACC-11174,Mid-Market,36,10,6994.16,67,57,0.8507,12.35,0.8531,0.588,3,0,0.0001,3,0,,0
ACC-11175,Mid-Market,24,10,6129.54,134,109,0.8134,13.26,1.2779,0.3163,2,0,0.0001,3,0,39.0,0
ACC-11176,SMB,24,10,634.57,26,22,0.8462,8.21,0.8181,0.4654,3,0,0.0001,5,8,30.0,0
ACC-11177,Enterprise,36,38,8965.08,566,445,0.7862,14.12,0.9004,0.6533,2,0,0.0001,2,0,3.0,0
